"","country","isocode","ison","region","language","date","id_gallup","wgt","patience","risktaking","posrecip","negrecip","altruism","trust","subj_math_skills","gender","age"
"121","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000121,0.45827965665382,-0.27708226442337,0.387176990509033,-0.00092999468324706,2.08967399597168,-0.342593342065811,-1.23752725124359,10,1,49
"122","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000122,0.529017319749657,0.0471760481595993,0.387176990509033,-0.136629939079285,2.08967399597168,-0.105328246951103,-1.96684753894806,8,0,23
"123","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000123,0.386162108353658,-0.462974637746811,-0.366795718669891,0.296727061271667,1.72354960441589,0.201988995075226,-1.60218739509583,10,1,26
"124","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000124,0.307943647308911,-0.372615456581116,1.90455400943756,-1.62491524219513,1.94153189659119,-1.02727997303009,-1.60218739509583,10,0,30
"125","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000125,0.271782882091771,-0.462974637746811,-0.366795718669891,0.594384133815765,1.60195994377136,-1.02727997303009,-1.96684753894806,10,1,31
"126","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000126,0.271782882091771,-0.335436940193176,0.0738630592823029,0.296727061271667,0.966104090213776,-1.35794794559479,-1.60218739509583,3,1,29
"127","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000127,0.514882811138211,-0.207899302244186,-0.618120014667511,0.594384133815765,1.45381796360016,-0.435996234416962,-1.23752725124359,7,1,34
"128","Turkey","TUR",792,"Ankara","Turkish",2012-03-10,7100800000128,0.386162108353658,-0.0643593519926071,0.0738630592823029,0.296727061271667,1.2099609375,-1.02727997303009,-1.60218739509583,3,1,26
"129","Turkey","TUR",792,"Antalya","Turkish",2012-03-12,7100800000129,2.21286254507328,-0.330262988805771,-0.869444251060486,1.32539820671082,1.84581708908081,1.39663350582123,1.67975413799286,8,0,54
"130","Turkey","TUR",792,"Antalya","Turkish",2012-03-12,7100800000130,1.54858952912127,NA,-0.615777492523193,-0.298587083816528,NA,-0.0255925375968218,-0.143546685576439,1,0,72
"131","Turkey","TUR",792,"Antalya","Turkish",2012-03-12,7100800000131,1.65964690880496,-0.131116643548012,0.13585276901722,-2.28807926177979,-1.46464443206787,-2.61056756973267,-0.872867047786713,0,0,53
"132","Turkey","TUR",792,"Antalya","Turkish",2012-03-11,7100800000132,0.905325639463233,-0.462974637746811,1.96351063251495,-2.28807926177979,-1.46464443206787,-2.14355325698853,-0.872867047786713,0,1,30
